Regulator	Target	MoA	likelihood
100506164	8535	-0.00784045242602702	0.0119675433228615
100506164	57700	-0.00454980337268745	0.0708135462046853
100506164	653275	0.204130681366294	0.156044486317999
100506164	344018	0.00916970086298417	0.0119675433228615
100506164	386684	-0.00549538235619016	0.00554859054239774
100506164	4684	0.0276821852351624	0.0180524112494387
100506164	138240	0.0448115229800994	0.123474978081469
100506164	11074	0.0163960591180027	0.0513124842750585
100506164	440072	-0.00484264519921728	0.0580283470180401
100506164	2946	-0.00827206221226817	0.376956342984007
100506164	284424	-0.00620695180868646	0.0513124842750585
100506164	6001	-0.00496926483161379	0.186937029341088
100506164	134083	0.0124002487046073	0.281942951787413
100506164	344657	-0.017106624499591	0.0708135462046853
100506164	54733	0.0260596306246302	0.0180524112494387
100506164	3756	-0.0282859744692077	0.030845798731324
100506164	100505741	-0.00602765060052159	0.0955817534698916
100506164	339855	0.00905940090813926	0.00554859054239774
100506164	3046	-0.00849375129961602	0.0119675433228615
100506164	400258	-0.00498074023339785	0.0580283470180401
100506164	80039	-0.0147514890174908	0.107586170426666
100506164	10055	0.0324115283521277	0.0513124842750585
100506164	253970	0.0190462567374405	0.0180524112494387
100506164	115704	-0.0248324466243673	0.044075323780454
100506164	4103	-0.0144545377742798	0.137054646202228
100506164	26255	0.115762750336903	0.0897545568266942
100506164	387733	0.039078039670012	0.156044486317999
100506164	259239	-0.00629020167527494	0.0119675433228615
100506164	353143	0.0118342194907378	0.0119675433228615
100506164	10389	0.0202553390966796	0.190851966333317
100506164	2652	0.0296045783590409	0.215412333149312
100506164	168391	0.022132145110861	0.0245956254808099
10062	326624	0.999999999999433	0.999235110171237
10062	2495	0.999999999996195	0.997313183144143
10062	351	-0.999999989631232	0.99828896093745
10062	2512	0.999999998441207	0.985557917472917
10062	84282	0.999999999969753	0.996443040480066
10062	80270	0.999999999996425	0.998184115191906
10062	51171	0.999999998579449	0.984007517728431
10062	341	0.999999999994884	0.997304902033176
10062	6272	-0.999999993882752	0.995845392832291
10062	4628	-0.999999975351478	0.988338131406536
10062	85007	0.999999999832357	0.992194739219184
10062	55850	0.999999999995047	0.99613221913566
10062	968	0.999999999994962	0.994337948391816
10062	148979	0.99999953677481	0.990763201482807
10062	4983	-0.999999997097606	0.997700454331746
10062	129303	0.999999988160771	0.987379280807442
10062	118663	0.999999999354557	0.993195867931254
10062	10129	-0.999999986025941	0.990849170332831
10062	93129	0.999999999907787	0.990246105113641
10062	9208	-0.999999854947074	0.972913194111236
