Regulator	Target	MoA	likelihood
100130086	9203	0.999881502718593	0.975114619447363
100130086	54205	-0.99999755726902	0.986485125679952
100130086	3312	-0.999978367820517	0.973145366990411
100130086	10285	-0.999997859175427	0.992182240367837
100130086	1147	-0.999995620702486	0.969029822811049
100130086	6155	-0.999939408679675	0.974698081974331
100130086	440145	-0.999993733346363	0.993467398158336
100130086	8776	0.999773425104569	0.98009960081633
100130086	23556	-0.999757605252796	0.703229410092054
100130086	829	-0.999998682448044	0.992606630288474
100130086	5238	-0.999993609540642	0.986785911070019
100130086	123096	0.999999990617551	0.973880954913559
100130086	10096	-0.999995946655821	0.983360739562968
100130086	2992	-0.999809463108961	0.980742333025265
100130086	55010	-0.999987173981528	0.97162184052488
100130086	11219	0.999998844848738	0.931239855475959
100130086	26152	0.999999995010257	0.984320167830925
100130086	4735	-0.999975205665485	0.948666579144158
100130086	8891	-0.999840251056374	0.908819164571485
100130086	83637	0.999833036492275	0.92869952777227
100130086	150356	0.999505673177845	0.893327053928005
100130086	57326	0.999995958469795	0.949636664576843
100130086	114819	0.9999999959987	0.982399780817348
100130086	80306	-0.99996983913092	0.959866997395266
100130086	4927	-0.999830981574867	0.915908999272311
100130086	142940	-0.999993694427064	0.977950570477969
100130086	5683	-0.999989736142208	0.982720258266364
100130086	54962	-0.999602558312962	0.95065408923187
100130086	84460	0.999999998551653	0.983164288693969
100130086	3421	0.957504491619708	0.712128970465664
100130086	378938	0.999976594889381	0.858625473776161
100130086	55197	-0.99998886967114	0.971658425899124
100130086	153443	-0.999961160946269	0.868785818581347
100130086	3183	-0.999994160450775	0.987578460447637
100130086	1603	-0.999966981251295	0.968864101399364
100130086	25896	-0.999888469604646	0.937092042918841
100130086	9868	-0.999979375252247	0.954178587989397
100130086	57577	0.999999706474723	0.93765853467045
100130086	84328	-0.999905364821404	0.944898147481763
100130086	29801	0.999994357951389	0.822959301116061
100130086	1911	0.999968522893595	0.926181494092077
100130086	24148	0.999228347912416	0.828087967691477
100130086	64772	0.999998215730922	0.898490563435143
100130086	51566	0.984428134283147	0.66045033847481
100130086	463	0.996505508087179	0.962738288890677
100130086	6902	-0.999945912006173	0.950091839629256
100130086	6901	0.999648132576026	0.831422855506736
100130086	51167	-0.999956550655731	0.96375162119335
100130086	84272	-0.999970832557175	0.954178077292453
100130086	10178	0.966505640776469	0.86348397207113
100130086	9039	-0.999970792461917	0.922444686253812
100130086	8894	-0.999984164058448	0.958475689275592
100130086	55007	0.997894814536201	0.709997214156055
100130086	11056	-0.999979335963992	0.972862765006747
100130086	25909	-0.623391611061483	0.74654492970333
100130086	3688	-0.99956951713981	0.798868714957185
100130086	81696	-0.200704252746318	0.674884988154234
100130086	5511	-0.999978939610125	0.982327216366753
100130086	368	0.999992604220839	0.915781088201964
100130086	119694	-0.356876951379014	0.273501814288682
100130086	339168	-0.0191723406169366	0.0666446521256215
100130086	147172	-0.100820407455302	0.26763094358831
100130086	55207	-0.997800151017622	0.400359376026794
100130086	6726	-0.999916327258227	0.926597066857557
100130086	8161	-0.999566334672791	0.884605748830591
100130086	5146	0.0718967635594146	0.0349880605211327
100130086	6468	0.999999969438745	0.958524871574662
100130086	830	-0.999800587019319	0.881673686536226
100130086	4983	0.999783782932393	0.754678036055905
100130086	56949	0.999921174509916	0.802472909366352
100130086	51527	-0.999992572758666	0.98014901962066
100130086	2946	0.996698045474689	0.702683458754215
100130086	9726	0.999972033821845	0.825199676880501
100130086	7555	-0.99973905101117	0.860646380800238
100130086	100131213	-0.0266520693113245	0.0666446521256215
100130086	9580	0.999968002828805	0.934916720955513
100130086	286183	-0.172044732314996	0.0837323245789693
100130086	11335	-0.99993754985721	0.955645954852844
100130086	84075	0.218453724349304	0.141591267355718
100130086	388551	0.0620900598409352	0.0275460965425072
100130086	648	-0.928955852410573	0.792491996673534
100130086	9960	-0.999719284460375	0.65513346556457
100131827	126231	0.999999999962294	0.998190886827357
100131827	284391	0.999999986688932	0.975090716929961
100131827	79830	0.999967861419246	0.874746693500283
100131827	80862	0.999999670842436	0.926542521229218
100131827	256006	0.999867478190481	0.690311307162239
100131827	7700	0.999998629335465	0.919742358913791
100131827	23536	0.999998825280449	0.955510742089995
100131827	112495	-0.999078995259688	0.862174459688669
100131827	114987	0.99999974449849	0.939611859136999
100131827	65266	0.981092132086467	0.521645251016917
100131827	23395	0.997277497948015	0.494360784688879
